estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_hbm_bw,time_by_gti_bw,time_by_l1_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l1_bytes,l1_read_bytes,l1_write_bytes,l1_bytes_ck,l1_read_bytes_ck,l1_write_bytes_ck,l1_total_bw,l1_read_bw,l1_write_bw,l1_total_bw_util,l1_read_bw_util,l1_write_bw_util,l1_read_time,l1_write_time,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,hbm_bytes,hbm_read_bytes,hbm_write_bytes,hbm_bytes_ck,hbm_read_bytes_ck,hbm_write_bytes_ck,hbm_total_bw,hbm_read_bw,hbm_write_bw,hbm_total_bw_util,hbm_read_bw_util,hbm_write_bw_util,hbm_read_time,hbm_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
216,707,706,1,0,,mandel.hpp:202,119,[loop in Execute at main.cpp:61],MandelSerial::Evaluate at mandel.hpp:202,mandelbrot,Child Function,0.03,0.03,0.03,3.409090909090909,0.88,0.03,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.03,,1.4116430125517004e-05,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:61],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,262144.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17015.741730036418,10009.259841197892,,,,,,,,,,,0,377.48595428466797,0,0,0,0,222.4623260498047,0,0,0,0,0,44.29246520996094,0,245.60855865478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16207206834022.672,232744368.0,,0.0,0,,808534896013.744,11611004.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.03,0.03,0.88
216,708,707,1,0,12,mandel.hpp:209,119,[loop in Execute at main.cpp:61],[loop in MandelSerial::Evaluate at mandel.hpp:209],mandelbrot,Child Loop,0.03,0.03,0.03,3.409090909090909,0.88,0.03,0.0,Parallel: Explicit,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.03,,1.4069371301987592e-05,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:61],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14623260498047,262144.0,5805502.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16979.232816288626,9987.784009581545,,,,,,,,,,,0,376.48595428466797,0,0,0,0,221.4623260498047,0,0,0,0,0,44.29246520996094,0,243.60855865478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16170697920274.88,232220080.0,,0.0,0,,808534896013.744,11611004.0,,0.0,0,,"No cache/memory traffic data; Fallback implemented for memory_mapped_to_device,memory_mapped_from_device,memory_mapped_tofrom_device,data_transferred_shared; Detailed static instruction mix was used; No simulated traffic, CARM traffic was used",0.0,,,,0.03,0.03,0.88
216,577,708,1,0,,mandel.hpp:57,119,[loop in Execute at main.cpp:61],MandelParameters::Point at mandel.hpp:57,mandelbrot,Child Function,0.03,0.03,0.03,3.409090909090909,0.88,0.03,0.03,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.03,,8.337405215992647e-06,0.0,0.0,0.0,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:61],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,5805502.0,None,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6872.546616116824,4042.67448006872,,,,,,,,,,,0,265.7547912597656,0,0,0,0,110.73116302490234,0,0,0,0,0,0,0,243.60855865478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6468279168109.952,92888032.0,,0.0,0,,404267448006.872,5805502.0,,0.0,0,,"No cache/memory traffic data; Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.03,0.03,0.88
110,551,704,1,0,7,main.cpp:52,13,[loop in Execute at main.cpp:52],[loop in Execute at main.cpp:52],mandelbrot,Offload Head,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,Parallel: Assumed,,,ACC,n/a - part of offload,3,2,1,14747.989508969496,"Launch_Tax, Trip_Count, Latencies, L1_BW",14747.989508969496,0.09999039600621554,,6.780393784466912e-06,6.780393784466912e-06,0.0009040174544416253,6.780393784466912e-06,1.7603937844669117e-06,8.047058823529412e-09,0.0,0.0,1.33349609375e-08,0.0,,1.7470588235294117e-06,1.7470588235294117e-06,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Head Node,[loop in Execute at main.cpp:52],100.0,5.02e-06,0.0,0.0,,,5.02e-06,5e-06,0.0,2e-08,0.0,,100,100,100,32,32,32,1,,32,,128,4,1,1,1,0.004081401566499838,0.888775741290643,99.10714285714286,0.11160714285714285,0,0,0,0,0,0,0,,,,,,100.0,1.0,100.0,46427,27364,19063,15.51357442918381,9.143676108303053,6.369898320880759,26373076529.61248,15544249384.11519,10828827145.497292,0.007574987514249908,0.00446468559975735,0.0062206038289851166,7.859604779411764e-09,1.095071231617647e-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3885494291307846,0.22855848772399093,,,,,,,,,,,0,5.7,0,0,0,0,0.57,0,0,0,0,0,0.57,0,88.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,388549429.1307846,684.0,,0.0,0,,"No cache/memory traffic data; Fallback implemented for dependent_iterations_distance,memory_mapped_to_device,memory_mapped_from_device,memory_mapped_tofrom_device,data_transferred_shared; Detailed static instruction mix was used; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,691,551,1,0,,mandel.hpp:225,13,[loop in Execute at main.cpp:52],MandelParallel::Evaluate at mandel.hpp:225,mandelbrot,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,8.047058823529412e-09,0.0,0.0,1.33349609375e-08,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,46427,27364,19063,15.51357442918381,9.143676108303053,6.369898320880759,26373076529.61248,15544249384.11519,10828827145.497292,0.007574987514249908,0.00446468559975735,0.0062206038289851166,7.859604779411764e-09,1.095071231617647e-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.3885494291307846,0.22855848772399093,,,,,,,,,,,0,5.7,0,0,0,0,0.57,0,0,0,0,0,0.57,0,88.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,388549429.1307846,684.0,,0.0,0,,"Detailed static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,692,691,1,0,,buffer.hpp:60,13,[loop in Execute at main.cpp:52],sycl::_V1::detail::buffer_plain::~buffer_plain at buffer.hpp:60,mandelbrot,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,1.3411764705882351e-09,0.0,0.0,6.9832835477941175e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,24313,20573,3740,8.124184959113146,6.874464573019979,1.2497203860931667,13811114430.492348,11686589774.133965,2124524656.3583837,0.003966887187066966,0.003356672154794912,0.0012204300645441083,5.909064797794118e-09,2.1484375e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0647582381884641,0.03809308128733182,,,,,,,,,,,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,64758238.1884641,114.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,693,692,1,0,,shared_ptr_base.h:1169,13,[loop in Execute at main.cpp:52],"std::__shared_ptr<sycl::_V1::detail::buffer_impl, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr at shared_ptr_base.h:1169",mandelbrot,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,1.3411764705882351e-09,0.0,0.0,6.9832835477941175e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,24313,20573,3740,8.124184959113146,6.874464573019979,1.2497203860931667,13811114430.492348,11686589774.133965,2124524656.3583837,0.003966887187066966,0.003356672154794912,0.0012204300645441083,5.909064797794118e-09,2.1484375e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0647582381884641,0.03809308128733182,,,,,,,,,,,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,64758238.1884641,114.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,694,693,1,0,,shared_ptr_base.h:727,13,[loop in Execute at main.cpp:52],std::__shared_count<(__gnu_cxx::_Lock_policy)2>::~__shared_count at shared_ptr_base.h:727,mandelbrot,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,1.3411764705882351e-09,0.0,0.0,6.9832835477941175e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,24313,20573,3740,8.124184959113146,6.874464573019979,1.2497203860931667,13811114430.492348,11686589774.133965,2124524656.3583837,0.003966887187066966,0.003356672154794912,0.0012204300645441083,5.909064797794118e-09,2.1484375e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0647582381884641,0.03809308128733182,,,,,,,,,,,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,53.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,64758238.1884641,114.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,552,694,1,0,,shared_ptr_base.h:148,13,[loop in Execute at main.cpp:52],std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release at shared_ptr_base.h:148,mandelbrot,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,1.3411764705882351e-09,0.0,0.0,6.768439797794118e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,23565,19825,3740,7.874240881894512,6.624520495801345,1.2497203860931667,13386209499.22067,11261684842.862288,2124524656.3583837,0.003844844180612555,0.0032346291483405006,0.0012204300645441083,5.6942210477941175e-09,2.1484375e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0647582381884641,0.03809308128733182,,,,,,,,,,,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,52.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,64758238.1884641,114.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
110,553,552,1,0,,,13,[loop in Execute at main.cpp:52],"std::_Sp_counted_ptr_inplace<sycl::_V1::detail::buffer_impl, std::allocator<sycl::_V1::detail::buffer_impl>, (__gnu_cxx::_Lock_policy)2>::_M_dispose",libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,554,553,1,0,,,13,[loop in Execute at main.cpp:52],sycl::_V1::detail::SYCLMemObjT::updateHostMemory,libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,555,554,1,0,,,13,[loop in Execute at main.cpp:52],"std::_Function_handler<void (void), sycl::_V1::detail::SYCLMemObjT::set_final_data(std::function<void (std::function<void (void*)> const&)> const&)::{lambda()#1}>::_M_invoke",libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,556,555,1,0,,,13,[loop in Execute at main.cpp:52],"std::_Function_handler<void (std::function<void (void*)> const&), sycl::_V1::detail::SYCLMemObjT::handleHostData(void*, unsigned long)::{lambda(std::function<void (void*)> const&)#1}>::_M_invoke",libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,557,556,1,0,,,13,[loop in Execute at main.cpp:52],sycl::_V1::detail::SYCLMemObjT::updateHostMemory,libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,558,557,1,0,,,13,[loop in Execute at main.cpp:52],sycl::_V1::detail::event_impl::wait,libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,559,558,1,0,,,13,[loop in Execute at main.cpp:52],sycl::_V1::detail::event_impl::waitInternal,libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,560,559,1,0,,,13,[loop in Execute at main.cpp:52],"sycl::_V1::detail::plugin::call_nocheck<(sycl::_V1::detail::PiApiKind)64, int, _pi_event**>",libsycl.so.6,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,57.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,719,560,1,0,,,13,[loop in Execute at main.cpp:52],piEventsWait,libpi_level_zero.so,Child Function,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,281.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999971764,0.0999971764,0.88
110,561,719,1,0,9,,13,[loop in Execute at main.cpp:52],[loop in piEventsWait],libpi_level_zero.so,Child Loop,0.0999971764,0.0999971764,0.0999971764,11.3633155,0.88,0.0999971764,0.0,Parallel: Assumed,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999971764,,0.0,0.0,0.0,5.479377297794118e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in Execute at main.cpp:52],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,281.0,281.0,19077,16085,2992,6.374576418582712,5.374800109708178,0.9997763088745334,10836779911.59061,9137160186.503904,1699619725.0867069,0.00311258614188609,0.0026244141160684468,0.0009763440516352866,4.620002297794118e-09,1.71875e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,0.0,0,,0.0,0,,"Fallback implemented for dependent_iterations_distance,memory_mapped_to_device,memory_mapped_from_device,memory_mapped_tofrom_device,data_transferred_shared; Detailed static instruction mix was used; Not User Code; No simulated traffic, CARM traffic was used",0.0,,,,0.0999971764,0.0999971764,0.88
